CompoundCityId,cityId,stateId
124810-22,124810,22
145990-27,145990,27
100430-58,100430,58
104070-14,104070,14
106976-58,106976,58
131949-44,131949,44
112738-9,112738,9
141084-28,141084,28
120163-44,120163,44
126054-9,126054,9
112591-40,112591,40
107140-19,107140,19
100951-44,100951,44
123509-9,123509,9
99859-45,99859,45
117215-55,117215,55
124547-44,124547,44
116374-58,116374,58
118002-58,118002,58
110941-14,110941,14
101770-26,101770,26
103754-22,103754,22
119841-5,119841,5
111261-14,111261,14
126969-44,126969,44
110398-21,110398,21
123999-46,123999,46
112083-46,112083,46
113383-28,113383,28
119406-45,119406,45
111247-28,111247,28
102747-58,102747,58
105358-44,105358,44
119639-45,119639,45
107174-9,107174,9
122522-45,122522,45
105523-44,105523,44
106951-21,106951,21
127350-9,127350,9
117228-19,117228,19
108473-9,108473,9
99797-14,99797,14
116605-44,116605,44
117831-18,117831,18
123816-40,123816,40
111520-26,111520,26
103725-36,103725,36
104787-20,104787,20
105827-15,105827,15
108773-19,108773,19
132617-36,132617,36
133023-45,133023,45
122137-26,122137,26
102184-22,102184,22
103000-45,103000,45
112389-49,112389,49
123982-22,123982,22
128002-36,128002,36
114447-30,114447,30
107458-30,107458,30
111701-19,111701,19
101167-10,101167,10
101395-58,101395,58
107504-34,107504,34
114406-27,114406,27
118562-30,118562,30
123563-44,123563,44
127900-7,127900,7
114672-23,114672,23
106518-22,106518,22
109409-22,109409,22
101577-21,101577,21
128318-29,128318,29
119223-40,119223,40
103229-22,103229,22
128327-36,128327,36
130701-19,130701,19
115114-6,115114,6
117115-34,117115,34
131483-21,131483,21
122870-9,122870,9
108603-55,108603,55
122475-9,122475,9
106527-9,106527,9
101920-31,101920,31
106316-45,106316,45
106857-36,106857,36
126371-44,126371,44
109568-23,109568,23
116242-23,116242,23
122927-46,122927,46
106566-48,106566,48
132243-20,132243,20
110771-40,110771,40
100829-34,100829,34
102709-32,102709,32
125665-34,125665,34
112082-9,112082,9
100612-18,100612,18
102402-15,102402,15
104990-22,104990,22
108210-44,108210,44
107210-17,107210,17
100125-30,100125,30
127080-11,127080,11
113848-30,113848,30
114946-17,114946,17
118597-6,118597,6
125547-19,125547,19
119193-14,119193,14
119005-27,119005,27
121650-19,121650,19
118806-30,118806,30
109259-19,109259,19
147122-46,147122,46
103845-28,103845,28
125079-30,125079,30
117252-26,117252,26
105072-31,105072,31
120657-9,120657,9
100615-15,100615,15
124823-45,124823,45
118465-29,118465,29
110758-19,110758,19
102947-40,102947,40
103073-10,103073,10
143764-27,143764,27
113380-15,113380,15
108274-58,108274,58
99642-21,99642,21
100315-30,100315,30
101399-38,101399,38
147103-45,147103,45
103037-20,103037,20
103075-20,103075,20
116315-9,116315,9
104830-26,104830,26
116787-21,116787,21
125924-15,125924,15
100544-5,100544,5
102957-26,102957,26
123997-44,123997,44
110569-11,110569,11
99514-36,99514,36
125236-40,125236,40
119126-7,119126,7
99786-34,99786,34
127153-22,127153,22
118816-58,118816,58
123569-26,123569,26
102955-45,102955,45
131120-22,131120,22
119424-15,119424,15
131289-36,131289,36
125918-21,125918,21
120320-38,120320,38
114748-19,114748,19
115884-20,115884,20
110314-58,110314,58
131120-30,131120,30
116288-32,116288,32
100100-46,100100,46
125613-36,125613,36
106910-9,106910,9
128051-30,128051,30
117115-6,117115,6
109725-5,109725,5
100756-15,100756,15
111065-49,111065,49
119754-17,119754,17
118113-44,118113,44
113749-26,113749,26
110650-43,110650,43
111912-44,111912,44
105868-40,105868,40
114410-9,114410,9
108270-44,108270,44
113417-46,113417,46
130704-9,130704,9
99557-44,99557,44
102560-38,102560,38
125343-40,125343,40
111942-36,111942,36
102433-19,102433,19
125650-22,125650,22
127387-22,127387,22
125045-26,125045,26
147359-57,147359,57
118473-58,118473,58
106022-19,106022,19
123678-10,123678,10
111505-58,111505,58
132606-45,132606,45
118598-24,118598,24
115762-34,115762,34
102799-44,102799,44
127397-6,127397,6
113998-16,113998,16
121821-58,121821,58
99508-26,99508,26
102703-46,102703,46
128109-26,128109,26
144164-27,144164,27
122241-19,122241,19
107663-44,107663,44
107665-45,107665,45
117911-45,117911,45
148068-27,148068,27
107195-28,107195,28
107950-14,107950,14
125584-36,125584,36
108225-14,108225,14
100252-40,100252,40
132208-48,132208,48
100546-48,100546,48
132370-28,132370,28
117836-27,117836,27
106103-22,106103,22
104990-17,104990,17
105361-31,105361,31
121170-45,121170,45
121388-45,121388,45
100781-27,100781,27
121783-26,121783,26
111888-44,111888,44
99550-5,99550,5
132854-20,132854,20
114291-19,114291,19
147077-23,147077,23
104186-9,104186,9
113500-30,113500,30
119990-55,119990,55
115526-22,115526,22
131808-28,131808,28
133169-40,133169,40
122497-19,122497,19
111891-15,111891,15
100973-36,100973,36
119582-30,119582,30
117556-31,117556,31
125250-9,125250,9
108810-19,108810,19
114156-14,114156,14
105424-9,105424,9
114218-38,114218,38
132265-21,132265,21
121217-17,121217,17
123640-28,123640,28
110171-26,110171,26
111015-58,111015,58
116361-31,116361,31
110320-29,110320,29
132582-30,132582,30
104508-44,104508,44
126077-49,126077,49
124458-39,124458,39
116862-46,116862,46
122570-9,122570,9
118312-17,118312,17
128101-45,128101,45
126541-44,126541,44
119710-23,119710,23
120529-48,120529,48
114795-28,114795,28
103198-34,103198,34
104249-20,104249,20
115283-34,115283,34
112015-17,112015,17
117520-9,117520,9
115213-29,115213,29
114539-58,114539,58
100594-38,100594,38
125174-9,125174,9
123278-45,123278,45
109811-40,109811,40
103245-19,103245,19
115147-31,115147,31
124586-31,124586,31
112818-5,112818,5
125092-40,125092,40
111152-39,111152,39
102174-34,102174,34
113839-6,113839,6
126562-22,126562,22
109480-30,109480,30
123405-23,123405,23
130609-22,130609,22
118699-58,118699,58
108290-45,108290,45
109703-27,109703,27
128562-30,128562,30
132218-9,132218,9
122404-40,122404,40
116807-19,116807,19
107439-38,107439,38
123727-9,123727,9
109466-58,109466,58
104592-10,104592,10
120653-13,120653,13
122552-9,122552,9
126160-27,126160,27
104988-26,104988,26
108192-21,108192,21
101040-36,101040,36
125845-17,125845,17
115412-49,115412,49
109431-22,109431,22
104222-35,104222,35
109282-48,109282,48
122869-28,122869,28
111902-22,111902,22
102152-26,102152,26
132076-30,132076,30
127592-45,127592,45
123399-21,123399,21
101945-30,101945,30
103632-29,103632,29
118148-26,118148,26
143754-9,143754,9
122590-20,122590,20
114371-18,114371,18
117832-44,117832,44
102996-32,102996,32
147533-28,147533,28
120884-18,120884,18
112714-22,112714,22
148446-9,148446,9
124115-34,124115,34
129158-58,129158,58
123443-19,123443,19
104067-22,104067,22
121304-18,121304,18
105456-34,105456,34
102819-46,102819,46
128871-21,128871,21
123460-14,123460,14
112608-46,112608,46
99598-17,99598,17
112931-29,112931,29
108487-44,108487,44
130557-17,130557,17
101142-48,101142,48
123517-40,123517,40
106575-45,106575,45
126023-15,126023,15
116739-22,116739,22
113242-29,113242,29
105051-26,105051,26
106353-14,106353,14
116395-17,116395,17
110881-15,110881,15
111668-58,111668,58
122994-28,122994,28
101472-40,101472,40
114782-9,114782,9
130520-22,130520,22
107222-7,107222,7
107674-11,107674,11
110888-46,110888,46
105296-35,105296,35
132561-40,132561,40
146153-40,146153,40
109684-44,109684,44
132329-34,132329,34
117702-35,117702,35
118099-34,118099,34
111333-9,111333,9
126900-19,126900,19
101641-31,101641,31
128161-44,128161,44
115164-10,115164,10
116815-40,116815,40
109936-39,109936,39
103898-19,103898,19
103061-26,103061,26
115237-26,115237,26
100669-45,100669,45
102910-45,102910,45
130773-9,130773,9
110206-40,110206,40
103961-21,103961,21
104539-39,104539,39
115571-39,115571,39
106097-55,106097,55
111389-30,111389,30
100508-7,100508,7
130679-29,130679,29
131499-19,131499,19
124718-19,124718,19
124541-7,124541,7
112872-9,112872,9
113169-30,113169,30
123856-17,123856,17
114458-28,114458,28
128395-38,128395,38
128402-20,128402,20
126180-36,126180,36
121531-44,121531,44
124454-28,124454,28
128873-28,128873,28
114791-19,114791,19
110154-44,110154,44
132078-6,132078,6
127146-15,127146,15
106425-15,106425,15
144911-21,144911,21
108357-23,108357,23
124711-21,124711,21
126585-20,126585,20
119170-18,119170,18
101983-46,101983,46
114925-19,114925,19
106749-10,106749,10
147241-58,147241,58
131705-23,131705,23
119151-58,119151,58
131542-45,131542,45
120725-58,120725,58
112992-17,112992,17
107695-24,107695,24
120591-9,120591,9
121130-35,121130,35
128711-10,128711,10
106399-55,106399,55
108180-6,108180,6
110317-32,110317,32
106875-23,106875,23
102521-34,102521,34
121163-22,121163,22
127698-38,127698,38
104635-9,104635,9
113036-17,113036,17
103565-19,103565,19
120998-16,120998,16
116990-48,116990,48
108264-28,108264,28
124857-17,124857,17
119715-45,119715,45
109383-38,109383,38
103470-22,103470,22
133005-20,133005,20
114208-28,114208,28
129123-36,129123,36
118573-27,118573,27
124215-20,124215,20
120204-30,120204,30
118374-29,118374,29
110296-34,110296,34
123036-21,123036,21
107071-17,107071,17
109087-22,109087,22
110921-26,110921,26
147329-10,147329,10
124134-34,124134,34
110494-44,110494,44
99494-22,99494,22
110827-15,110827,15
120116-44,120116,44
121008-32,121008,32
103243-35,103243,35
131988-44,131988,44
115562-5,115562,5
109502-45,109502,45
119727-31,119727,31
125063-32,125063,32
102949-29,102949,29
128707-10,128707,10
122022-34,122022,34
113523-14,113523,14
111449-9,111449,9
110356-31,110356,31
144247-27,144247,27
124097-29,124097,29
106189-9,106189,9
102629-10,102629,10
105279-46,105279,46
101375-28,101375,28
128020-22,128020,22
116861-24,116861,24
118660-22,118660,22
112663-20,112663,20
123086-6,123086,6
132604-29,132604,29
118987-9,118987,9
101282-58,101282,58
111770-45,111770,45
100600-34,100600,34
109529-22,109529,22
132152-22,132152,22
113020-28,113020,28
125054-21,125054,21
103005-24,103005,24
119005-22,119005,22
123001-6,123001,6
128736-31,128736,31
129198-44,129198,44
123531-46,123531,46
99912-22,99912,22
132923-44,132923,44
104556-27,104556,27
110062-10,110062,10
103105-58,103105,58
103449-44,103449,44
104982-20,104982,20
125678-27,125678,27
113147-49,113147,49
116886-44,116886,44
104635-6,104635,6
109204-14,109204,14
101282-45,101282,45
107288-44,107288,44
110497-10,110497,10
121243-20,121243,20
113349-48,113349,48
120951-28,120951,28
111963-58,111963,58
108718-38,108718,38
122987-21,122987,21
110015-20,110015,20
101687-28,101687,28
116836-34,116836,34
146952-9,146952,9
126873-44,126873,44
120632-40,120632,40
108186-20,108186,20
103316-43,103316,43
129190-6,129190,6
111991-9,111991,9
117278-22,117278,22
100203-31,100203,31
119798-58,119798,58
102049-30,102049,30
123201-23,123201,23
99998-30,99998,30
107992-35,107992,35
108444-9,108444,9
131609-55,131609,55
106805-29,106805,29
129238-19,129238,19
108631-44,108631,44
109015-49,109015,49
99888-44,99888,44
120391-27,120391,27
123087-5,123087,5
100681-30,100681,30
126628-34,126628,34
117933-58,117933,58
116145-48,116145,48
104354-57,104354,57
127746-45,127746,45
118348-19,118348,19
118414-22,118414,22
104391-28,104391,28
132123-24,132123,24
122040-14,122040,14
109389-9,109389,9
118604-20,118604,20
116203-21,116203,21
125070-29,125070,29
103743-22,103743,22
106254-15,106254,15
113080-28,113080,28
110092-10,110092,10
130516-30,130516,30
108076-58,108076,58
100701-29,100701,29
114587-30,114587,30
117732-7,117732,7
114475-58,114475,58
117656-22,117656,22
120407-19,120407,19
111579-35,111579,35
109321-46,109321,46
111269-19,111269,19
111588-16,111588,16
107240-27,107240,27
101791-22,101791,22
113152-9,113152,9
125196-40,125196,40
106393-58,106393,58
125092-14,125092,14
113564-17,113564,17
109227-58,109227,58
102875-34,102875,34
102894-29,102894,29
125723-45,125723,45
115008-34,115008,34
116579-58,116579,58
143710-27,143710,27
101999-48,101999,48
129291-10,129291,10
125036-36,125036,36
125068-19,125068,19
129316-14,129316,14
110410-34,110410,34
104667-26,104667,26
131673-22,131673,22
122186-45,122186,45
108417-17,108417,17
105278-35,105278,35
125618-45,125618,45
124784-27,124784,27
119263-18,119263,18
104449-58,104449,58
112437-6,112437,6
103737-10,103737,10
104997-46,104997,46
133109-14,133109,14
101501-21,101501,21
118751-18,118751,18
125191-9,125191,9
116736-40,116736,40
111066-44,111066,44
130952-58,130952,58
131797-44,131797,44
121175-29,121175,29
108207-46,108207,46
105363-19,105363,19
124355-44,124355,44
128327-23,128327,23
117272-19,117272,19
132239-26,132239,26
117239-22,117239,22
103614-9,103614,9
104686-45,104686,45
105349-44,105349,44
131202-30,131202,30
127184-45,127184,45
127656-17,127656,17
117647-21,117647,21
117890-32,117890,32
111683-28,111683,28
101361-44,101361,44
125799-10,125799,10
109132-27,109132,27
125507-22,125507,22
114756-40,114756,40
117024-35,117024,35
118333-55,118333,55
110473-26,110473,26
101034-26,101034,26
112591-20,112591,20
125661-15,125661,15
100037-46,100037,46
119783-20,119783,20
102922-27,102922,27
121109-9,121109,9
111698-18,111698,18
117048-45,117048,45
99644-22,99644,22
107359-17,107359,17
108290-55,108290,55
108562-23,108562,23
117894-17,117894,17
119618-58,119618,58
119615-45,119615,45
121166-30,121166,30
114154-35,114154,35
114144-35,114144,35
108950-22,108950,22
118443-31,118443,31
146676-27,146676,27
102701-28,102701,28
113277-43,113277,43
117408-21,117408,21
129242-46,129242,46
106390-48,106390,48
131988-38,131988,38
111514-28,111514,28
120077-45,120077,45
123969-34,123969,34
123398-58,123398,58
108061-21,108061,21
99561-46,99561,46
128491-40,128491,40
113566-36,113566,36
126098-36,126098,36
129415-27,129415,27
125261-9,125261,9
122949-45,122949,45
120473-30,120473,30
109985-28,109985,28
126095-20,126095,20
121609-28,121609,28
115464-17,115464,17
111318-19,111318,19
125856-34,125856,34
127383-28,127383,28
103398-35,103398,35
126693-30,126693,30
113326-30,113326,30
106527-34,106527,34
99672-9,99672,9
112858-9,112858,9
111880-34,111880,34
102707-36,102707,36
108138-9,108138,9
132234-30,132234,30
128533-44,128533,44
121910-19,121910,19
102700-24,102700,24
103513-19,103513,19
124229-26,124229,26
124903-58,124903,58
99849-28,99849,28
127191-20,127191,20
109374-24,109374,24
107247-48,107247,48
110492-44,110492,44
119097-58,119097,58
123153-28,123153,28
123455-21,123455,21
131331-46,131331,46
132767-58,132767,58
123434-19,123434,19
100060-6,100060,6
144119-27,144119,27
131776-20,131776,20
118409-28,118409,28
122252-31,122252,31
99496-15,99496,15
117224-45,117224,45
117938-23,117938,23
118039-31,118039,31
120813-44,120813,44
107436-17,107436,17
104536-28,104536,28
125015-44,125015,44
111678-19,111678,19
126381-9,126381,9
115953-19,115953,19
124079-24,124079,24
125036-32,125036,32
108211-30,108211,30
110417-15,110417,15
105028-40,105028,40
126154-10,126154,10
128713-22,128713,22
122226-45,122226,45
100411-48,100411,48
99998-58,99998,58
104169-58,104169,58
129190-46,129190,46
121121-18,121121,18
117431-34,117431,34
108729-30,108729,30
103609-35,103609,35
104334-38,104334,38
115535-22,115535,22
114778-26,114778,26
116112-6,116112,6
99516-19,99516,19
127700-39,127700,39
122872-28,122872,28
106893-55,106893,55
110605-22,110605,22
104158-9,104158,9
123190-34,123190,34
124169-23,124169,23
124416-36,124416,36
120769-46,120769,46
124592-45,124592,45
106353-19,106353,19
112543-45,112543,45
111197-17,111197,17
104446-19,104446,19
107184-38,107184,38
100806-44,100806,44
106294-28,106294,28
126411-19,126411,19
115481-29,115481,29
115641-31,115641,31
104143-29,104143,29
122597-27,122597,27
104572-46,104572,46
116060-9,116060,9
101742-28,101742,28
103948-44,103948,44
131430-12,131430,12
124541-46,124541,46
123489-21,123489,21
123983-29,123983,29
130721-30,130721,30
125813-20,125813,20
118958-19,118958,19
126040-22,126040,22
118272-45,118272,45
114730-58,114730,58
104546-44,104546,44
131691-46,131691,46
126004-44,126004,44
117046-30,117046,30
111683-44,111683,44
118403-34,118403,34
119311-28,119311,28
122886-39,122886,39
113875-35,113875,35
117115-22,117115,22
104536-23,104536,23
132813-32,132813,32
125214-9,125214,9
120917-17,120917,17
133096-28,133096,28
118551-9,118551,9
112518-34,112518,34
104971-17,104971,17
105072-19,105072,19
126142-32,126142,32
123494-19,123494,19
116925-44,116925,44
123348-46,123348,46
132628-9,132628,9
119441-30,119441,30
115371-9,115371,9
108423-22,108423,22
124414-10,124414,10
109733-26,109733,26
109981-7,109981,7
132929-9,132929,9
128065-6,128065,6
120433-28,120433,28
106670-43,106670,43
110291-15,110291,15
132401-44,132401,44
115551-27,115551,27
120316-38,120316,38
113312-32,113312,32
116158-35,116158,35
100585-28,100585,28
102195-9,102195,9
132877-24,132877,24
123032-23,123032,23
105706-27,105706,27
106121-22,106121,22
110174-32,110174,32
122563-10,122563,10
115597-34,115597,34
102978-30,102978,30
116171-9,116171,9
124968-30,124968,30
99768-32,99768,32
130644-20,130644,20
132500-7,132500,7
118091-28,118091,28
121240-55,121240,55
116064-22,116064,22
121782-7,121782,7
118910-40,118910,40
99541-58,99541,58
117151-46,117151,46
101604-58,101604,58
117920-9,117920,9
123085-44,123085,44
103154-30,103154,30
105254-46,105254,46
131554-20,131554,20
129118-29,129118,29
131671-58,131671,58
121310-26,121310,26
114749-44,114749,44
107279-23,107279,23
114242-17,114242,17
132225-26,132225,26
133224-35,133224,35
122121-46,122121,46
110023-6,110023,6
101664-27,101664,27
131526-46,131526,46
108091-34,108091,34
111664-36,111664,36
124909-58,124909,58
118811-30,118811,30
115680-58,115680,58
104240-36,104240,36
112096-35,112096,35
108953-58,108953,58
130750-23,130750,23
107128-48,107128,48
104485-17,104485,17
121416-10,121416,10
124199-58,124199,58
113745-6,113745,6
115369-45,115369,45
115574-45,115574,45
128023-31,128023,31
118315-22,118315,22
103691-45,103691,45
132398-32,132398,32
132885-19,132885,19
108986-19,108986,19
100992-29,100992,29
103129-20,103129,20
125939-30,125939,30
146030-40,146030,40
132438-27,132438,27
126919-24,126919,24
122209-5,122209,5
146735-34,146735,34
122526-11,122526,11
102656-35,102656,35
146610-24,146610,24
100598-19,100598,19
110655-29,110655,29
100218-44,100218,44
101053-15,101053,15
119525-45,119525,45
132078-9,132078,9
101770-22,101770,22
118703-36,118703,36
121851-36,121851,36
124395-29,124395,29
100887-48,100887,48
105447-9,105447,9
128491-19,128491,19
118492-23,118492,23
107405-58,107405,58
126522-29,126522,29
121908-31,121908,31
107504-30,107504,30
114915-28,114915,28
127170-44,127170,44
115206-30,115206,30
109711-21,109711,21
126186-5,126186,5
103623-44,103623,44
104121-15,104121,15
120422-27,120422,27
110297-6,110297,6
124902-7,124902,7
107494-29,107494,29
109303-35,109303,35
114059-16,114059,16
115736-28,115736,28
122528-21,122528,21
115765-19,115765,19
132777-30,132777,30
117306-58,117306,58
118872-19,118872,19
119158-36,119158,36
111678-29,111678,29
112085-36,112085,36
102858-45,102858,45
112109-46,112109,46
112639-49,112639,49
117363-17,117363,17
108520-34,108520,34
110815-45,110815,45
121206-21,121206,21
101453-6,101453,6
118062-44,118062,44
111406-58,111406,58
125390-34,125390,34
109081-20,109081,20
148427-32,148427,32
109533-21,109533,21
124128-45,124128,45
102149-28,102149,28
118689-30,118689,30
106063-9,106063,9
127595-36,127595,36
115042-14,115042,14
132678-35,132678,35
131386-45,131386,45
127770-30,127770,30
115709-22,115709,22
126005-45,126005,45
107051-32,107051,32
117916-24,117916,24
144128-45,144128,45
112135-46,112135,46
116462-58,116462,58
108545-31,108545,31
114591-17,114591,17
116389-17,116389,17
110951-35,110951,35
114187-55,114187,55
99888-30,99888,30
104832-17,104832,17
109752-32,109752,32
99613-21,99613,21
122780-29,122780,29
105618-34,105618,34
125064-44,125064,44
123222-31,123222,31
115003-29,115003,29
108425-29,108425,29
125034-30,125034,30
113218-19,113218,19
105234-32,105234,32
128481-18,128481,18
123646-29,123646,29
121334-31,121334,31
103944-36,103944,36
126613-34,126613,34
121988-34,121988,34
111630-48,111630,48
143923-27,143923,27
127357-22,127357,22
118352-45,118352,45
107348-23,107348,23
124375-44,124375,44
103063-45,103063,45
127127-58,127127,58
123130-18,123130,18
115213-21,115213,21
116044-58,116044,58
118215-45,118215,45
110036-9,110036,9
100251-58,100251,58
102588-45,102588,45
118759-31,118759,31
114156-34,114156,34
122608-17,122608,17
122955-19,122955,19
119054-22,119054,22
111443-44,111443,44
113054-21,113054,21
102761-46,102761,46
105395-19,105395,19
115930-23,115930,23
117501-21,117501,21
109421-23,109421,23
119607-28,119607,28
104078-18,104078,18
131388-27,131388,27
131600-30,131600,30
118882-15,118882,15
121384-58,121384,58
145627-45,145627,45
101353-22,101353,22
128160-11,128160,11
119395-58,119395,58
120605-20,120605,20
111704-45,111704,45
103541-28,103541,28
113299-21,113299,21
108250-21,108250,21
117160-28,117160,28
133170-9,133170,9
132243-30,132243,30
128729-22,128729,22
112537-15,112537,15
115562-27,115562,27
112561-19,112561,19
124409-6,124409,6
124519-27,124519,27
126128-36,126128,36
114094-19,114094,19
122433-18,122433,18
109437-46,109437,46
132210-17,132210,17
127152-26,127152,26
122927-29,122927,29
131262-30,131262,30
120973-36,120973,36
101328-19,101328,19
130754-19,130754,19
122044-29,122044,29
133277-40,133277,40
121029-24,121029,24
119994-29,119994,29
123169-6,123169,6
116870-35,116870,35
118864-44,118864,44
119158-18,119158,18
110314-29,110314,29
99745-36,99745,36
122643-9,122643,9
131136-19,131136,19
120529-58,120529,58
120231-36,120231,36
127558-20,127558,20
111842-20,111842,20
116596-38,116596,38
103193-14,103193,14
133005-17,133005,17
103619-17,103619,17
113484-22,113484,22
130716-31,130716,31
113419-44,113419,44
111197-34,111197,34
106060-10,106060,10
119716-44,119716,44
116368-10,116368,10
111363-28,111363,28
112825-34,112825,34
102225-19,102225,19
133244-30,133244,30
102750-30,102750,30
104333-44,104333,44
119094-6,119094,6
120868-45,120868,45
114579-22,114579,22
103663-45,103663,45
112983-45,112983,45
109321-9,109321,9
107091-23,107091,23
109497-17,109497,17
105431-58,105431,58
111963-39,111963,39
111491-36,111491,36
113242-23,113242,23
115441-48,115441,48
101545-28,101545,28
133103-34,133103,34
112683-45,112683,45
116080-9,116080,9
118397-27,118397,27
107465-21,107465,21
99675-58,99675,58
99869-45,99869,45
102971-45,102971,45
132713-10,132713,10
126023-46,126023,46
127568-22,127568,22
112278-30,112278,30
113936-16,113936,16
106417-24,106417,24
110477-34,110477,34
111273-27,111273,27
111053-28,111053,28
103912-45,103912,45
117707-58,117707,58
125006-44,125006,44
111283-27,111283,27
131584-38,131584,38
132323-9,132323,9
133268-55,133268,55
122166-45,122166,45
113660-14,113660,14
132433-30,132433,30
125205-40,125205,40
120403-27,120403,27
114003-19,114003,19
100188-32,100188,32
112431-26,112431,26
124108-26,124108,26
123261-30,123261,30
100040-29,100040,29
106462-6,106462,6
99994-58,99994,58
103009-6,103009,6
110182-26,110182,26
127383-36,127383,36
123074-20,123074,20
103651-9,103651,9
109955-20,109955,20
132083-45,132083,45
117258-20,117258,20
109936-30,109936,30
110925-44,110925,44
99682-44,99682,44
100668-6,100668,6
100590-44,100590,44
103929-30,103929,30
124196-40,124196,40
122191-28,122191,28
118807-19,118807,19
110050-6,110050,6
118512-35,118512,35
118647-20,118647,20
127886-17,127886,17
124598-9,124598,9
123385-27,123385,27
113537-15,113537,15
100588-9,100588,9
132713-44,132713,44
127866-6,127866,6
100668-30,100668,30
114486-19,114486,19
119232-34,119232,34
131922-44,131922,44
127501-20,127501,20
115110-44,115110,44
115994-45,115994,45
111024-28,111024,28
103821-9,103821,9
113500-38,113500,38
115532-9,115532,9
117417-45,117417,45
108051-35,108051,35
105704-26,105704,26
116211-19,116211,19
103962-19,103962,19
104440-30,104440,30
146064-58,146064,58
132660-21,132660,21
118833-45,118833,45
106253-5,106253,5
111866-17,111866,17
100591-44,100591,44
124130-19,124130,19
144930-9,144930,9
125078-32,125078,32
121902-9,121902,9
122170-10,122170,10
128741-17,128741,17
117984-17,117984,17
119016-9,119016,9
131800-27,131800,27
127429-17,127429,17
120764-46,120764,46
116626-48,116626,48
100416-28,100416,28
124015-30,124015,30
122929-9,122929,9
109865-30,109865,30
103337-34,103337,34
111594-48,111594,48
113430-19,113430,19
120341-38,120341,38
103820-38,103820,38
129250-22,129250,22
129397-44,129397,44
119828-44,119828,44
132433-10,132433,10
115674-17,115674,17
108474-21,108474,21
108718-9,108718,9
124851-34,124851,34
130747-22,130747,22
111766-40,111766,40
122603-10,122603,10
112317-19,112317,19
104618-27,104618,27
147119-48,147119,48
131046-29,131046,29
124700-58,124700,58
129446-40,129446,40
120560-39,120560,39
117314-31,117314,31
118796-6,118796,6
107126-17,107126,17
124475-18,124475,18
122750-9,122750,9
103161-26,103161,26
121391-22,121391,22
124324-35,124324,35
118338-58,118338,58
123783-9,123783,9
101097-45,101097,45
105800-44,105800,44
100831-6,100831,6
102960-35,102960,35
117047-17,117047,17
99737-17,99737,17
130716-22,130716,22
115563-39,115563,39
103657-21,103657,21
112134-35,112134,35
119040-46,119040,46
105437-15,105437,15
114746-34,114746,34
102656-9,102656,9
124171-46,124171,46
119607-45,119607,45
126861-22,126861,22
108053-36,108053,36
126536-44,126536,44
108169-40,108169,40
112620-34,112620,34
110399-36,110399,36
131226-20,131226,20
108040-30,108040,30
99715-9,99715,9
103537-23,103537,23
109871-20,109871,20
123158-19,123158,19
116205-14,116205,14
114591-26,114591,26
108723-6,108723,6
132818-9,132818,9
113141-26,113141,26
116463-27,116463,27
105411-27,105411,27
127998-19,127998,19
121368-36,121368,36
112234-30,112234,30
108581-36,108581,36
103655-9,103655,9
109443-30,109443,30
117562-58,117562,58
125263-28,125263,28
132421-46,132421,46
99773-46,99773,46
118265-28,118265,28
119775-6,119775,6
114745-48,114745,48
116187-10,116187,10
124967-19,124967,19
111574-22,111574,22
113185-10,113185,10
118021-40,118021,40
122919-27,122919,27
106562-17,106562,17
104468-22,104468,22
133038-30,133038,30
120467-30,120467,30
111858-29,111858,29
100802-35,100802,35
104656-44,104656,44
127297-36,127297,36
102065-36,102065,36
113896-9,113896,9
110417-18,110417,18
104648-27,104648,27
131676-21,131676,21
129415-19,129415,19
122547-31,122547,31
112019-17,112019,17
132195-36,132195,36
125577-58,125577,58
112944-36,112944,36
125443-9,125443,9
112511-10,112511,10
118919-45,118919,45
121495-58,121495,58
106033-22,106033,22
107583-24,107583,24
121127-9,121127,9
117829-46,117829,46
109466-48,109466,48
101957-19,101957,19
124715-34,124715,34
111569-6,111569,6
116823-14,116823,14
106933-26,106933,26
124079-45,124079,45
117672-58,117672,58
121843-28,121843,28
110952-30,110952,30
109024-19,109024,19
130444-9,130444,9
103031-28,103031,28
124130-10,124130,10
124143-28,124143,28
125412-15,125412,15
127396-31,127396,31
130726-22,130726,22
131473-17,131473,17
105953-22,105953,22
124800-15,124800,15
128229-46,128229,46
114485-17,114485,17
103454-22,103454,22
128599-22,128599,22
122232-27,122232,27
116802-40,116802,40
105505-9,105505,9
107134-39,107134,39
126336-30,126336,30
116153-22,116153,22
130716-35,130716,35
127884-44,127884,44
110481-19,110481,19
124827-45,124827,45
121235-58,121235,58
104449-20,104449,20
133179-21,133179,21
117834-19,117834,19
123283-44,123283,44
105456-10,105456,10
125321-26,125321,26
127071-20,127071,20
120653-16,120653,16
116680-19,116680,19
127921-9,127921,9
117912-19,117912,19
111017-46,111017,46
131403-29,131403,29
109579-5,109579,5
146975-34,146975,34
127823-9,127823,9
108018-9,108018,9
109800-44,109800,44
119649-34,119649,34
112156-10,112156,10
113844-31,113844,31
117714-31,117714,31
117346-31,117346,31
148095-6,148095,6
102029-29,102029,29
111550-36,111550,36
119408-48,119408,48
124953-35,124953,35
99740-32,99740,32
124393-20,124393,20
128644-44,128644,44
106410-48,106410,48
99593-23,99593,23
124278-20,124278,20
121109-36,121109,36
100701-19,100701,19
118917-39,118917,39
106809-22,106809,22
108217-16,108217,16
103158-36,103158,36
119479-31,119479,31
