CompoundCityId,cityId,stateId,Entity,Shape
116953-52,116953,52,NOT_FOUND,NOT_FOUND
121279-44,121279,44,FOUND,FOUND
121339-9,121339,9,FOUND,FOUND
122445-40,122445,40,FOUND,NOT_FOUND
106644-46,106644,46,FOUND,NOT_FOUND
102156-57,102156,57,FOUND,FOUND
146828-52,146828,52,NOT_FOUND,NOT_FOUND
130120-52,130120,52,NOT_FOUND,NOT_FOUND
111787-43,111787,43,NOT_FOUND,NOT_FOUND
118129-45,118129,45,FOUND,FOUND
121177-34,121177,34,NOT_FOUND,NOT_FOUND
107051-48,107051,48,NOT_FOUND,NOT_FOUND
108012-22,108012,22,FOUND,FOUND
108290-28,108290,28,FOUND,NOT_FOUND
111561-11,111561,11,FOUND,NOT_FOUND
100853-22,100853,22,FOUND,NOT_FOUND
102141-28,102141,28,FOUND,FOUND
105413-45,105413,45,FOUND,NOT_FOUND
114114-60,114114,60,NOT_FOUND,FOUND
121228-24,121228,24,NOT_FOUND,NOT_FOUND
100960-22,100960,22,FOUND,NOT_FOUND
103216-26,103216,26,FOUND,NOT_FOUND
129193-45,129193,45,FOUND,FOUND
117744-6,117744,6,FOUND,NOT_FOUND
122317-44,122317,44,NOT_FOUND,NOT_FOUND
107288-60,107288,60,NOT_FOUND,FOUND
107974-58,107974,58,NOT_FOUND,NOT_FOUND
101262-52,101262,52,NOT_FOUND,NOT_FOUND
126101-20,126101,20,FOUND,FOUND
111911-60,111911,60,NOT_FOUND,FOUND
119592-64,119592,64,NOT_FOUND,FOUND
105732-59,105732,59,NOT_FOUND,FOUND
100140-16,100140,16,FOUND,NOT_FOUND
104177-30,104177,30,FOUND,NOT_FOUND
104421-55,104421,55,NOT_FOUND,NOT_FOUND
125052-45,125052,45,FOUND,NOT_FOUND
125281-14,125281,14,FOUND,NOT_FOUND
117151-19,117151,19,NOT_FOUND,NOT_FOUND
106481-64,106481,64,NOT_FOUND,FOUND
107470-57,107470,57,FOUND,FOUND
109453-58,109453,58,FOUND,NOT_FOUND
110406-59,110406,59,NOT_FOUND,FOUND
110968-44,110968,44,NOT_FOUND,NOT_FOUND
103489-22,103489,22,FOUND,FOUND
128508-60,128508,60,NOT_FOUND,NOT_FOUND
111866-48,111866,48,FOUND,FOUND
116862-29,116862,29,FOUND,NOT_FOUND
117468-6,117468,6,FOUND,NOT_FOUND
123774-5,123774,5,NOT_FOUND,NOT_FOUND
99636-10,99636,10,FOUND,FOUND
127933-5,127933,5,NOT_FOUND,NOT_FOUND
146136-52,146136,52,NOT_FOUND,NOT_FOUND
132663-65,132663,65,NOT_FOUND,FOUND
112612-5,112612,5,NOT_FOUND,NOT_FOUND
112909-28,112909,28,FOUND,NOT_FOUND
108371-9,108371,9,FOUND,NOT_FOUND
108570-34,108570,34,NOT_FOUND,NOT_FOUND
105001-14,105001,14,FOUND,FOUND
125006-34,125006,34,FOUND,FOUND
110061-22,110061,22,FOUND,NOT_FOUND
110785-43,110785,43,NOT_FOUND,NOT_FOUND
126023-35,126023,35,FOUND,NOT_FOUND
130869-52,130869,52,NOT_FOUND,NOT_FOUND
113690-62,113690,62,NOT_FOUND,FOUND
120615-58,120615,58,NOT_FOUND,NOT_FOUND
122998-19,122998,19,NOT_FOUND,NOT_FOUND
106624-63,106624,63,NOT_FOUND,NOT_FOUND
126627-46,126627,46,FOUND,FOUND
129046-46,129046,46,FOUND,FOUND
144202-52,144202,52,NOT_FOUND,NOT_FOUND
132345-48,132345,48,FOUND,FOUND
119475-29,119475,29,FOUND,FOUND
100542-65,100542,65,NOT_FOUND,FOUND
125397-65,125397,65,NOT_FOUND,FOUND
126835-17,126835,17,NOT_FOUND,NOT_FOUND
131116-44,131116,44,FOUND,NOT_FOUND
124013-44,124013,44,FOUND,FOUND
106675-30,106675,30,FOUND,NOT_FOUND
146984-52,146984,52,NOT_FOUND,NOT_FOUND
127433-31,127433,31,FOUND,FOUND
130281-52,130281,52,NOT_FOUND,NOT_FOUND
146649-52,146649,52,NOT_FOUND,NOT_FOUND
102910-65,102910,65,NOT_FOUND,FOUND
129891-52,129891,52,NOT_FOUND,NOT_FOUND
116584-36,116584,36,FOUND,FOUND
119856-20,119856,20,NOT_FOUND,NOT_FOUND
104264-21,104264,21,FOUND,NOT_FOUND
104793-64,104793,64,NOT_FOUND,NOT_FOUND
125921-21,125921,21,FOUND,NOT_FOUND
128709-19,128709,19,NOT_FOUND,NOT_FOUND
131453-58,131453,58,NOT_FOUND,NOT_FOUND
112333-35,112333,35,FOUND,FOUND
112768-30,112768,30,NOT_FOUND,NOT_FOUND
116376-27,116376,27,FOUND,NOT_FOUND
106031-58,106031,58,FOUND,FOUND
106462-23,106462,23,NOT_FOUND,NOT_FOUND
108364-58,108364,58,FOUND,NOT_FOUND
108635-49,108635,49,FOUND,FOUND
108816-49,108816,49,FOUND,FOUND
124967-22,124967,22,FOUND,FOUND
118158-39,118158,39,FOUND,FOUND
123629-65,123629,65,NOT_FOUND,FOUND
108232-22,108232,22,FOUND,NOT_FOUND
100234-49,100234,49,NOT_FOUND,NOT_FOUND
105504-63,105504,63,NOT_FOUND,NOT_FOUND
124397-49,124397,49,FOUND,FOUND
121235-6,121235,6,NOT_FOUND,NOT_FOUND
109936-58,109936,58,FOUND,FOUND
111757-35,111757,35,FOUND,FOUND
127638-44,127638,44,FOUND,FOUND
127648-34,127648,34,NOT_FOUND,NOT_FOUND
110722-23,110722,23,FOUND,NOT_FOUND
104031-58,104031,58,FOUND,FOUND
105418-35,105418,35,FOUND,NOT_FOUND
124711-27,124711,27,FOUND,NOT_FOUND
114440-30,114440,30,FOUND,NOT_FOUND
116552-15,116552,15,FOUND,NOT_FOUND
108061-65,108061,65,NOT_FOUND,FOUND
100755-46,100755,46,NOT_FOUND,NOT_FOUND
112822-27,112822,27,FOUND,NOT_FOUND
122362-49,122362,49,FOUND,FOUND
122729-49,122729,49,NOT_FOUND,NOT_FOUND
106035-26,106035,26,FOUND,NOT_FOUND
107465-35,107465,35,FOUND,NOT_FOUND
104358-11,104358,11,NOT_FOUND,NOT_FOUND
114125-64,114125,64,NOT_FOUND,NOT_FOUND
106027-39,106027,39,NOT_FOUND,NOT_FOUND
111389-59,111389,59,NOT_FOUND,NOT_FOUND
101838-65,101838,65,NOT_FOUND,FOUND
128818-7,128818,7,FOUND,FOUND
133223-23,133223,23,NOT_FOUND,NOT_FOUND
119217-9,119217,9,NOT_FOUND,NOT_FOUND
123425-64,123425,64,NOT_FOUND,FOUND
106262-31,106262,31,NOT_FOUND,NOT_FOUND
109323-20,109323,20,FOUND,NOT_FOUND
109975-30,109975,30,FOUND,FOUND
146902-52,146902,52,NOT_FOUND,NOT_FOUND
120970-17,120970,17,NOT_FOUND,NOT_FOUND
103948-17,103948,17,FOUND,NOT_FOUND
114539-19,114539,19,NOT_FOUND,NOT_FOUND
114779-36,114779,36,NOT_FOUND,NOT_FOUND
120936-54,120936,54,NOT_FOUND,NOT_FOUND
121206-48,121206,48,FOUND,FOUND
107104-29,107104,29,FOUND,FOUND
110135-6,110135,6,NOT_FOUND,NOT_FOUND
110363-40,110363,40,NOT_FOUND,NOT_FOUND
100536-27,100536,27,FOUND,NOT_FOUND
115222-1,115222,1,NOT_FOUND,FOUND
116272-49,116272,49,NOT_FOUND,NOT_FOUND
116675-20,116675,20,FOUND,NOT_FOUND
117135-49,117135,49,FOUND,FOUND
121943-40,121943,40,NOT_FOUND,NOT_FOUND
103260-35,103260,35,FOUND,NOT_FOUND
104650-19,104650,19,FOUND,FOUND
112409-64,112409,64,NOT_FOUND,NOT_FOUND
113895-21,113895,21,FOUND,NOT_FOUND
104945-14,104945,14,FOUND,NOT_FOUND
129733-52,129733,52,NOT_FOUND,NOT_FOUND
143797-49,143797,49,NOT_FOUND,NOT_FOUND
112217-58,112217,58,FOUND,NOT_FOUND
118984-26,118984,26,FOUND,NOT_FOUND
122165-59,122165,59,NOT_FOUND,NOT_FOUND
123506-43,123506,43,NOT_FOUND,NOT_FOUND
109131-9,109131,9,FOUND,NOT_FOUND
100847-23,100847,23,FOUND,FOUND
100928-49,100928,49,NOT_FOUND,NOT_FOUND
112220-19,112220,19,NOT_FOUND,NOT_FOUND
116254-9,116254,9,FOUND,FOUND
117703-48,117703,48,FOUND,NOT_FOUND
121799-31,121799,31,NOT_FOUND,NOT_FOUND
122339-6,122339,6,FOUND,NOT_FOUND
102526-49,102526,49,NOT_FOUND,NOT_FOUND
129251-35,129251,35,FOUND,NOT_FOUND
120975-60,120975,60,NOT_FOUND,FOUND
123668-57,123668,57,FOUND,FOUND
106173-62,106173,62,NOT_FOUND,NOT_FOUND
111210-49,111210,49,NOT_FOUND,NOT_FOUND
147356-27,147356,27,FOUND,FOUND
126897-60,126897,60,NOT_FOUND,FOUND
148471-52,148471,52,NOT_FOUND,NOT_FOUND
111917-28,111917,28,NOT_FOUND,NOT_FOUND
114543-63,114543,63,NOT_FOUND,NOT_FOUND
116168-64,116168,64,NOT_FOUND,FOUND
119010-49,119010,49,FOUND,FOUND
119203-30,119203,30,FOUND,FOUND
123065-36,123065,36,NOT_FOUND,NOT_FOUND
100661-48,100661,48,FOUND,NOT_FOUND
124300-34,124300,34,FOUND,NOT_FOUND
124541-39,124541,39,FOUND,FOUND
131377-32,131377,32,FOUND,NOT_FOUND
132035-49,132035,49,NOT_FOUND,NOT_FOUND
132212-44,132212,44,FOUND,NOT_FOUND
112576-6,112576,6,FOUND,FOUND
116749-23,116749,23,NOT_FOUND,NOT_FOUND
119617-64,119617,64,NOT_FOUND,NOT_FOUND
124162-7,124162,7,NOT_FOUND,NOT_FOUND
107263-60,107263,60,NOT_FOUND,NOT_FOUND
101827-28,101827,28,FOUND,NOT_FOUND
102535-23,102535,23,FOUND,FOUND
105189-64,105189,64,NOT_FOUND,FOUND
131394-49,131394,49,NOT_FOUND,NOT_FOUND
131468-60,131468,60,NOT_FOUND,FOUND
112441-58,112441,58,FOUND,FOUND
115705-17,115705,17,FOUND,FOUND
108733-46,108733,46,FOUND,NOT_FOUND
127688-5,127688,5,NOT_FOUND,NOT_FOUND
112281-31,112281,31,FOUND,FOUND
119017-43,119017,43,FOUND,NOT_FOUND
122583-49,122583,49,FOUND,FOUND
122663-49,122663,49,FOUND,FOUND
123153-64,123153,64,NOT_FOUND,FOUND
108997-62,108997,62,NOT_FOUND,NOT_FOUND
99599-9,99599,9,FOUND,FOUND
126670-28,126670,28,FOUND,NOT_FOUND
143794-14,143794,14,FOUND,FOUND
111828-39,111828,39,FOUND,FOUND
122573-35,122573,35,FOUND,NOT_FOUND
122828-60,122828,60,NOT_FOUND,FOUND
102910-44,102910,44,FOUND,NOT_FOUND
104000-20,104000,20,NOT_FOUND,NOT_FOUND
124967-30,124967,30,FOUND,NOT_FOUND
128262-60,128262,60,NOT_FOUND,NOT_FOUND
128690-19,128690,19,NOT_FOUND,NOT_FOUND
133168-58,133168,58,NOT_FOUND,NOT_FOUND
115559-22,115559,22,FOUND,NOT_FOUND
118870-23,118870,23,FOUND,NOT_FOUND
122376-9,122376,9,FOUND,NOT_FOUND
110267-55,110267,55,FOUND,NOT_FOUND
101465-22,101465,22,FOUND,NOT_FOUND
103260-20,103260,20,FOUND,NOT_FOUND
103860-30,103860,30,FOUND,NOT_FOUND
104020-19,104020,19,NOT_FOUND,NOT_FOUND
120454-15,120454,15,FOUND,FOUND
108097-64,108097,64,NOT_FOUND,FOUND
146994-15,146994,15,FOUND,FOUND
104536-31,104536,31,FOUND,NOT_FOUND
105256-18,105256,18,FOUND,FOUND
130882-52,130882,52,NOT_FOUND,NOT_FOUND
113846-20,113846,20,FOUND,FOUND
115659-58,115659,58,FOUND,NOT_FOUND
121210-24,121210,24,FOUND,FOUND
105790-22,105790,22,FOUND,NOT_FOUND
100652-29,100652,29,NOT_FOUND,NOT_FOUND
112887-15,112887,15,FOUND,FOUND
113431-18,113431,18,FOUND,NOT_FOUND
116438-5,116438,5,FOUND,FOUND
116494-55,116494,55,FOUND,FOUND
107088-48,107088,48,FOUND,FOUND
120297-53,120297,53,FOUND,FOUND
123645-17,123645,17,FOUND,FOUND
106365-20,106365,20,NOT_FOUND,NOT_FOUND
103261-17,103261,17,FOUND,FOUND
146118-63,146118,63,NOT_FOUND,NOT_FOUND
114859-17,114859,17,FOUND,FOUND
120170-19,120170,19,NOT_FOUND,NOT_FOUND
109126-44,109126,44,NOT_FOUND,NOT_FOUND
99598-20,99598,20,NOT_FOUND,NOT_FOUND
130985-52,130985,52,NOT_FOUND,NOT_FOUND
123442-45,123442,45,FOUND,NOT_FOUND
106938-5,106938,5,FOUND,FOUND
109637-58,109637,58,FOUND,FOUND
100601-54,100601,54,FOUND,FOUND
124592-20,124592,20,FOUND,NOT_FOUND
122735-9,122735,9,FOUND,FOUND
99730-15,99730,15,FOUND,FOUND
104322-59,104322,59,NOT_FOUND,NOT_FOUND
133144-14,133144,14,FOUND,FOUND
114333-17,114333,17,NOT_FOUND,NOT_FOUND
114547-44,114547,44,NOT_FOUND,NOT_FOUND
121245-31,121245,31,NOT_FOUND,NOT_FOUND
108793-19,108793,19,FOUND,FOUND
102755-44,102755,44,FOUND,NOT_FOUND
103779-23,103779,23,NOT_FOUND,NOT_FOUND
117031-17,117031,17,FOUND,NOT_FOUND
120137-26,120137,26,FOUND,NOT_FOUND
123015-45,123015,45,FOUND,FOUND
123550-65,123550,65,NOT_FOUND,FOUND
101028-11,101028,11,NOT_FOUND,NOT_FOUND
124682-31,124682,31,NOT_FOUND,NOT_FOUND
127024-24,127024,24,NOT_FOUND,NOT_FOUND
120968-19,120968,19,NOT_FOUND,NOT_FOUND
123622-6,123622,6,NOT_FOUND,NOT_FOUND
111675-49,111675,49,FOUND,FOUND
100445-17,100445,17,FOUND,FOUND
103536-10,103536,10,FOUND,NOT_FOUND
126920-24,126920,24,NOT_FOUND,NOT_FOUND
127976-9,127976,9,FOUND,NOT_FOUND
112152-58,112152,58,FOUND,FOUND
148433-52,148433,52,NOT_FOUND,NOT_FOUND
118625-65,118625,65,NOT_FOUND,FOUND
120131-39,120131,39,NOT_FOUND,NOT_FOUND
122336-28,122336,28,FOUND,NOT_FOUND
107138-9,107138,9,FOUND,NOT_FOUND
110310-1,110310,1,NOT_FOUND,FOUND
110682-28,110682,28,FOUND,NOT_FOUND
103649-63,103649,63,NOT_FOUND,FOUND
124268-30,124268,30,FOUND,NOT_FOUND
124867-38,124867,38,FOUND,NOT_FOUND
124929-24,124929,24,FOUND,NOT_FOUND
111942-19,111942,19,FOUND,FOUND
118038-19,118038,19,FOUND,NOT_FOUND
121662-44,121662,44,NOT_FOUND,NOT_FOUND
110842-29,110842,29,FOUND,NOT_FOUND
103648-63,103648,63,NOT_FOUND,NOT_FOUND
126504-22,126504,22,FOUND,NOT_FOUND
132460-4,132460,4,FOUND,FOUND
132651-13,132651,13,FOUND,FOUND
120415-10,120415,10,FOUND,FOUND
121126-30,121126,30,FOUND,NOT_FOUND
107691-19,107691,19,NOT_FOUND,NOT_FOUND
108650-52,108650,52,NOT_FOUND,NOT_FOUND
125228-58,125228,58,FOUND,FOUND
126904-44,126904,44,NOT_FOUND,NOT_FOUND
128624-44,128624,44,NOT_FOUND,NOT_FOUND
117028-44,117028,44,NOT_FOUND,NOT_FOUND
124128-60,124128,60,NOT_FOUND,FOUND
103909-17,103909,17,FOUND,FOUND
131814-24,131814,24,FOUND,NOT_FOUND
145981-9,145981,9,FOUND,FOUND
114177-39,114177,39,FOUND,NOT_FOUND
106439-64,106439,64,NOT_FOUND,NOT_FOUND
111502-58,111502,58,FOUND,NOT_FOUND
99507-35,99507,35,FOUND,NOT_FOUND
102917-62,102917,62,NOT_FOUND,FOUND
130651-49,130651,49,FOUND,FOUND
119138-14,119138,14,NOT_FOUND,NOT_FOUND
119968-58,119968,58,NOT_FOUND,NOT_FOUND
120688-58,120688,58,FOUND,NOT_FOUND
122927-20,122927,20,FOUND,FOUND
102821-36,102821,36,NOT_FOUND,NOT_FOUND
113950-22,113950,22,FOUND,NOT_FOUND
119561-49,119561,49,FOUND,FOUND
122844-19,122844,19,FOUND,NOT_FOUND
107047-35,107047,35,FOUND,FOUND
102004-44,102004,44,FOUND,NOT_FOUND
125383-60,125383,60,NOT_FOUND,NOT_FOUND
119797-46,119797,46,NOT_FOUND,NOT_FOUND
122224-9,122224,9,FOUND,FOUND
100666-15,100666,15,FOUND,FOUND
102010-31,102010,31,NOT_FOUND,NOT_FOUND
125570-19,125570,19,NOT_FOUND,NOT_FOUND
128067-30,128067,30,FOUND,FOUND
131618-62,131618,62,NOT_FOUND,NOT_FOUND
112365-31,112365,31,FOUND,NOT_FOUND
117040-34,117040,34,FOUND,NOT_FOUND
119244-23,119244,23,NOT_FOUND,NOT_FOUND
122526-64,122526,64,NOT_FOUND,FOUND
107238-65,107238,65,NOT_FOUND,FOUND
111293-58,111293,58,NOT_FOUND,NOT_FOUND
99762-44,99762,44,FOUND,FOUND
124795-17,124795,17,FOUND,NOT_FOUND
125384-31,125384,31,NOT_FOUND,NOT_FOUND
126952-4,126952,4,FOUND,FOUND
106311-6,106311,6,FOUND,NOT_FOUND
109825-20,109825,20,FOUND,FOUND
124607-31,124607,31,NOT_FOUND,NOT_FOUND
111947-17,111947,17,FOUND,NOT_FOUND
122308-57,122308,57,FOUND,FOUND
108027-65,108027,65,NOT_FOUND,NOT_FOUND
102910-46,102910,46,FOUND,NOT_FOUND
144904-54,144904,54,FOUND,FOUND
113500-5,113500,5,FOUND,FOUND
141084-30,141084,30,FOUND,FOUND
118410-49,118410,49,FOUND,FOUND
118868-45,118868,45,NOT_FOUND,NOT_FOUND
105951-39,105951,39,NOT_FOUND,NOT_FOUND
110481-49,110481,49,FOUND,FOUND
101293-44,101293,44,FOUND,FOUND
101932-19,101932,19,NOT_FOUND,NOT_FOUND
125221-9,125221,9,FOUND,NOT_FOUND
128763-34,128763,34,FOUND,FOUND
113727-22,113727,22,FOUND,FOUND
118971-28,118971,28,FOUND,FOUND
122420-44,122420,44,NOT_FOUND,NOT_FOUND
123905-52,123905,52,NOT_FOUND,NOT_FOUND
113127-29,113127,29,FOUND,FOUND
116719-49,116719,49,FOUND,FOUND
119988-19,119988,19,FOUND,NOT_FOUND
122643-24,122643,24,FOUND,FOUND
143702-29,143702,29,FOUND,FOUND
104740-32,104740,32,FOUND,NOT_FOUND
126770-14,126770,14,FOUND,FOUND
127709-49,127709,49,FOUND,FOUND
130490-52,130490,52,NOT_FOUND,NOT_FOUND
113660-30,113660,30,FOUND,FOUND
119424-64,119424,64,NOT_FOUND,FOUND
120608-55,120608,55,NOT_FOUND,NOT_FOUND
148405-52,148405,52,NOT_FOUND,NOT_FOUND
124446-55,124446,55,NOT_FOUND,NOT_FOUND
114236-29,114236,29,FOUND,FOUND
123544-28,123544,28,NOT_FOUND,NOT_FOUND
109183-34,109183,34,FOUND,NOT_FOUND
111754-1,111754,1,NOT_FOUND,NOT_FOUND
114384-28,114384,28,FOUND,FOUND
119436-21,119436,21,FOUND,NOT_FOUND
119565-58,119565,58,FOUND,FOUND
108184-36,108184,36,FOUND,NOT_FOUND
110342-34,110342,34,FOUND,FOUND
100353-29,100353,29,NOT_FOUND,NOT_FOUND
100577-58,100577,58,FOUND,NOT_FOUND
125670-60,125670,60,NOT_FOUND,FOUND
129026-9,129026,9,FOUND,FOUND
143740-9,143740,9,NOT_FOUND,NOT_FOUND
120382-34,120382,34,FOUND,NOT_FOUND
122231-15,122231,15,NOT_FOUND,NOT_FOUND
106698-58,106698,58,FOUND,FOUND
110050-23,110050,23,NOT_FOUND,NOT_FOUND
125631-9,125631,9,FOUND,FOUND
148461-52,148461,52,NOT_FOUND,NOT_FOUND
126315-6,126315,6,NOT_FOUND,NOT_FOUND
130106-52,130106,52,NOT_FOUND,NOT_FOUND
117818-46,117818,46,FOUND,NOT_FOUND
119047-39,119047,39,FOUND,FOUND
122628-20,122628,20,NOT_FOUND,NOT_FOUND
123006-64,123006,64,NOT_FOUND,FOUND
110776-14,110776,14,NOT_FOUND,NOT_FOUND
100883-18,100883,18,FOUND,FOUND
103711-9,103711,9,NOT_FOUND,NOT_FOUND
128890-65,128890,65,NOT_FOUND,NOT_FOUND
132378-9,132378,9,NOT_FOUND,NOT_FOUND
132820-36,132820,36,FOUND,NOT_FOUND
123269-45,123269,45,NOT_FOUND,NOT_FOUND
110730-44,110730,44,FOUND,FOUND
102889-44,102889,44,FOUND,FOUND
122479-19,122479,19,FOUND,FOUND
106900-29,106900,29,FOUND,NOT_FOUND
106909-20,106909,20,NOT_FOUND,NOT_FOUND
111213-64,111213,64,NOT_FOUND,FOUND
100229-22,100229,22,FOUND,NOT_FOUND
104959-21,104959,21,FOUND,FOUND
113400-44,113400,44,NOT_FOUND,NOT_FOUND
116099-5,116099,5,FOUND,FOUND
116314-9,116314,9,FOUND,NOT_FOUND
116523-49,116523,49,FOUND,FOUND
123093-29,123093,29,NOT_FOUND,NOT_FOUND
108731-22,108731,22,FOUND,NOT_FOUND
102768-64,102768,64,NOT_FOUND,FOUND
103881-9,103881,9,FOUND,NOT_FOUND
105407-5,105407,5,FOUND,FOUND
124810-44,124810,44,FOUND,NOT_FOUND
126710-64,126710,64,NOT_FOUND,FOUND
127496-30,127496,30,FOUND,FOUND
127987-21,127987,21,FOUND,NOT_FOUND
131062-15,131062,15,NOT_FOUND,NOT_FOUND
112699-22,112699,22,FOUND,NOT_FOUND
116020-17,116020,17,FOUND,NOT_FOUND
108976-55,108976,55,NOT_FOUND,NOT_FOUND
100002-5,100002,5,FOUND,FOUND
131565-22,131565,22,FOUND,NOT_FOUND
123406-31,123406,31,NOT_FOUND,NOT_FOUND
105711-27,105711,27,FOUND,NOT_FOUND
105790-17,105790,17,FOUND,NOT_FOUND
100531-49,100531,49,FOUND,FOUND
125464-60,125464,60,NOT_FOUND,NOT_FOUND
127298-17,127298,17,FOUND,NOT_FOUND
131126-34,131126,34,FOUND,FOUND
114923-19,114923,19,NOT_FOUND,NOT_FOUND
115460-6,115460,6,FOUND,NOT_FOUND
116468-21,116468,21,FOUND,NOT_FOUND
121276-19,121276,19,FOUND,NOT_FOUND
106679-14,106679,14,FOUND,FOUND
108859-52,108859,52,NOT_FOUND,NOT_FOUND
125613-44,125613,44,FOUND,FOUND
126314-44,126314,44,FOUND,FOUND
126739-58,126739,58,NOT_FOUND,NOT_FOUND
133207-7,133207,7,FOUND,FOUND
133221-30,133221,30,NOT_FOUND,NOT_FOUND
118304-65,118304,65,NOT_FOUND,FOUND
106209-58,106209,58,NOT_FOUND,NOT_FOUND
102442-49,102442,49,FOUND,FOUND
104722-6,104722,6,NOT_FOUND,NOT_FOUND
126331-9,126331,9,FOUND,FOUND
128423-57,128423,57,FOUND,FOUND
112822-30,112822,30,NOT_FOUND,NOT_FOUND
119906-10,119906,10,FOUND,FOUND
121315-5,121315,5,NOT_FOUND,NOT_FOUND
121495-19,121495,19,FOUND,FOUND
110484-7,110484,7,FOUND,FOUND
99586-31,99586,31,NOT_FOUND,NOT_FOUND
100346-58,100346,58,FOUND,NOT_FOUND
125889-17,125889,17,FOUND,NOT_FOUND
131724-5,131724,5,NOT_FOUND,NOT_FOUND
132087-11,132087,11,FOUND,FOUND
113146-49,113146,49,FOUND,FOUND
108388-34,108388,34,FOUND,FOUND
110188-35,110188,35,FOUND,NOT_FOUND
126451-48,126451,48,FOUND,NOT_FOUND
130291-52,130291,52,NOT_FOUND,NOT_FOUND
131822-27,131822,27,NOT_FOUND,NOT_FOUND
132590-30,132590,30,FOUND,NOT_FOUND
133142-31,133142,31,NOT_FOUND,NOT_FOUND
113391-5,113391,5,FOUND,FOUND
118654-9,118654,9,FOUND,NOT_FOUND
106292-17,106292,17,FOUND,NOT_FOUND
106698-57,106698,57,FOUND,FOUND
110417-9,110417,9,FOUND,NOT_FOUND
124883-52,124883,52,FOUND,FOUND
125711-27,125711,27,FOUND,NOT_FOUND
126175-9,126175,9,NOT_FOUND,NOT_FOUND
129688-52,129688,52,NOT_FOUND,NOT_FOUND
131918-44,131918,44,FOUND,FOUND
116395-6,116395,6,FOUND,NOT_FOUND
120268-62,120268,62,NOT_FOUND,NOT_FOUND
107418-44,107418,44,NOT_FOUND,NOT_FOUND
109543-22,109543,22,FOUND,NOT_FOUND
101190-58,101190,58,FOUND,FOUND
102741-11,102741,11,NOT_FOUND,NOT_FOUND
104926-57,104926,57,FOUND,FOUND
132723-58,132723,58,FOUND,NOT_FOUND
115909-49,115909,49,FOUND,FOUND
117832-45,117832,45,FOUND,NOT_FOUND
120057-44,120057,44,FOUND,NOT_FOUND
108822-27,108822,27,FOUND,FOUND
99688-63,99688,63,NOT_FOUND,NOT_FOUND
100238-49,100238,49,FOUND,FOUND
104913-46,104913,46,FOUND,NOT_FOUND
125430-46,125430,46,FOUND,FOUND
125647-58,125647,58,FOUND,FOUND
128235-19,128235,19,NOT_FOUND,NOT_FOUND
108013-19,108013,19,FOUND,FOUND
100789-49,100789,49,FOUND,FOUND
104938-45,104938,45,FOUND,FOUND
131343-29,131343,29,FOUND,FOUND
131448-30,131448,30,FOUND,FOUND
114946-10,114946,10,FOUND,NOT_FOUND
115087-26,115087,26,FOUND,FOUND
119714-20,119714,20,FOUND,NOT_FOUND
108990-59,108990,59,NOT_FOUND,FOUND
99853-15,99853,15,FOUND,NOT_FOUND
102179-45,102179,45,NOT_FOUND,NOT_FOUND
124253-45,124253,45,NOT_FOUND,NOT_FOUND
130733-5,130733,5,FOUND,NOT_FOUND
113440-27,113440,27,FOUND,NOT_FOUND
114903-58,114903,58,FOUND,NOT_FOUND
116521-31,116521,31,FOUND,NOT_FOUND
124081-45,124081,45,FOUND,NOT_FOUND
106736-44,106736,44,FOUND,FOUND
100487-65,100487,65,NOT_FOUND,FOUND
103788-45,103788,45,FOUND,FOUND
109926-38,109926,38,FOUND,NOT_FOUND
104945-57,104945,57,FOUND,FOUND
124935-17,124935,17,NOT_FOUND,NOT_FOUND
122874-58,122874,58,FOUND,FOUND
99899-44,99899,44,FOUND,NOT_FOUND
128941-44,128941,44,NOT_FOUND,NOT_FOUND
131810-44,131810,44,FOUND,FOUND
132553-31,132553,31,NOT_FOUND,NOT_FOUND
132613-32,132613,32,FOUND,NOT_FOUND
112040-18,112040,18,NOT_FOUND,NOT_FOUND
113354-17,113354,17,NOT_FOUND,NOT_FOUND
106789-40,106789,40,NOT_FOUND,NOT_FOUND
99730-48,99730,48,FOUND,FOUND
103876-26,103876,26,FOUND,NOT_FOUND
114776-23,114776,23,FOUND,FOUND
115765-34,115765,34,FOUND,FOUND
117013-29,117013,29,NOT_FOUND,NOT_FOUND
116155-58,116155,58,FOUND,FOUND
118266-45,118266,45,FOUND,NOT_FOUND
106826-58,106826,58,NOT_FOUND,NOT_FOUND
107439-17,107439,17,NOT_FOUND,NOT_FOUND
108148-10,108148,10,FOUND,NOT_FOUND
99764-49,99764,49,FOUND,FOUND
104140-27,104140,27,FOUND,FOUND
145291-5,145291,5,FOUND,FOUND
130660-22,130660,22,NOT_FOUND,NOT_FOUND
132338-29,132338,29,FOUND,FOUND
116136-59,116136,59,NOT_FOUND,FOUND
117791-23,117791,23,FOUND,FOUND
120612-43,120612,43,FOUND,NOT_FOUND
106504-54,106504,54,NOT_FOUND,NOT_FOUND
106948-18,106948,18,FOUND,NOT_FOUND
101097-22,101097,22,NOT_FOUND,NOT_FOUND
103890-58,103890,58,NOT_FOUND,NOT_FOUND
147394-32,147394,32,NOT_FOUND,NOT_FOUND
131937-19,131937,19,NOT_FOUND,NOT_FOUND
132210-44,132210,44,FOUND,NOT_FOUND
127515-6,127515,6,FOUND,FOUND
113018-21,113018,21,FOUND,FOUND
115104-63,115104,63,NOT_FOUND,FOUND
